		0.26778	1.80164
		0.26845	1.80608
		0.26912	1.81053
		0.26979	1.815
		0.27046	1.81947
		0.27113	1.82395
		0.27181	1.82845
		0.27249	1.83296
		0.27317	1.83747
		0.27385	1.842
		0.27453	1.84654
		0.27521	1.8511
		0.2759	1.85566
		0.27658	1.86023
		0.27727	1.86482
		0.27796	1.86941
		0.27866	1.87402
		0.27935	1.87864
		0.28005	1.88327
		0.28074	1.88791
		0.28144	1.89256
		0.28214	1.89723
		0.28285	1.90191
		0.28355	1.90659
		0.28426	1.91129
		0.28496	1.916
		0.28567	1.92073
		0.28639	1.92546
		0.2871	1.93021
		0.28781	1.93496
		0.28853	1.93973
		0.28925	1.94451
		0.28997	1.94931
		0.29069	1.95411
		0.29142	1.95893
		0.29214	1.96376
		0.29287	1.9686
		0.2936	1.97345
		0.29433	1.97831
		0.29506	1.98319
		0.2958	1.98808
		0.29653	1.99298
		0.29727	1.99789
		0.29801	2.00281
		0.29875	2.00775
		0.2995	2.0127
		0.30024	2.01766
		0.30099	2.02263
		0.30174	2.02762
		0.30249	2.03261
		0.30325	2.03762
		0.304	2.04265
		0.30476	2.04768
		0.30552	2.05273
		0.30628	2.05779
		0.30704	2.06286
		0.30781	2.06794
		0.30857	2.07304
		0.30934	2.07815
		0.31011	2.08327
		0.31088	2.08841
		0.31166	2.09355
		0.31244	2.09871
		0.31321	2.10389
		0.31399	2.10907
		0.31478	2.11427
		0.31556	2.11948
		0.31635	2.12471
		0.31713	2.12994
		0.31792	2.13519
		0.31871	2.14045
		0.31951	2.14573
		0.3203	2.15102
		0.3211	2.15632
		0.3219	2.16164
		0.3227	2.16696
		0.32351	2.1723
		0.32431	2.17766
		0.32512	2.18303
		0.32593	2.18841
		0.32674	2.1938
		0.32756	2.19921
		0.32837	2.20463
		0.32919	2.21006
		0.33001	2.21551
		0.33083	2.22097
		0.33165	2.22644
		0.33248	2.23193
		0.33331	2.23743
		0.33414	2.24295
		0.33497	2.24848
		0.33581	2.25402
		0.33664	2.25957
		0.33748	2.26514
		0.33832	2.27073
		0.33916	2.27632
		0.34001	2.28193
		0.34085	2.28756
		0.3417	2.2932
		0.34255	2.29885
		0.34341	2.30451
		0.34426	2.31019
		0.34512	2.31589
		0.34598	2.3216
		0.34684	2.32732
		0.34771	2.33305
		0.34857	2.3388
		0.34944	2.34457
		0.35031	2.35035
		0.35118	2.35614
		0.35206	2.36195
		0.35293	2.36777
		0.35381	2.37361
		0.35469	2.37946
		0.35558	2.38532
		0.35646	2.3912
		0.35735	2.39709
		0.35824	2.403
		0.35913	2.40892
		0.36003	2.41486
		0.36092	2.42081
		0.36182	2.42678
		0.36272	2.43276
		0.36363	2.43876
		0.36453	2.44477
		0.36544	2.4508
		0.36635	2.45684
		0.36726	2.46289
		0.36818	2.46896
		0.36909	2.47505
		0.37001	2.48115
		0.37094	2.48726
		0.37186	2.49339
		0.37278	2.49954
		0.37371	2.5057
		0.37464	2.51188
		0.37558	2.51807
		0.37651	2.52427
		0.37745	2.53049
		0.37839	2.53673
		0.37933	2.54298
		0.38028	2.54925
		0.38122	2.55554
		0.38217	2.56183
		0.38313	2.56815
		0.38408	2.57448
		0.38504	2.58082
		0.386	2.58718
		0.38696	2.59356
		0.38792	2.59995
		0.38889	2.60636
		0.38985	2.61279
		0.39083	2.61923
		0.3918	2.62568
		0.39277	2.63215
		0.39375	2.63864
		0.39473	2.64514
		0.39572	2.65166
		0.3967	2.6582
		0.39769	2.66475
		0.39868	2.67132
		0.39967	2.6779
		0.40067	2.6845
		0.40167	2.69112
		0.40267	2.69775
		0.40367	2.7044
		0.40468	2.71107
		0.40568	2.71775
		0.40669	2.72445
		0.40771	2.73116
		0.40872	2.7379
		0.40974	2.74464
		0.41076	2.75141
		0.41178	2.75819
		0.41281	2.76499
		0.41384	2.7718
		0.41487	2.77864
		0.4159	2.78548
		0.41694	2.79235
