		0.15006	0.0013	1.79842	0.02648	4.42847	0.22033
		0.15038	0.0013	1.80009	0.02653	4.42914	0.22058
		0.15069	0.0013	1.80177	0.02658	4.42981	0.22083
		0.151	0.00131	1.80344	0.02663	4.43048	0.22108
		0.15132	0.00131	1.80512	0.02667	4.43115	0.22133
		0.15163	0.00131	1.8068	0.02672	4.43182	0.22158
		0.15195	0.00132	1.80848	0.02677	4.43249	0.22184
		0.15227	0.00132	1.81017	0.02682	4.43316	0.22209
		0.15258	0.00132	1.81185	0.02686	4.43383	0.22234
		0.1529	0.00132	1.81354	0.02691	4.43449	0.22259
		0.15322	0.00133	1.81523	0.02696	4.43516	0.22284
		0.15354	0.00133	1.81692	0.02701	4.43583	0.2231
		0.15386	0.00133	1.81861	0.02706	4.4365	0.22335
		0.15418	0.00134	1.8203	0.02711	4.43717	0.2236
		0.1545	0.00134	1.822	0.02715	4.43784	0.22385
		0.15482	0.00134	1.82369	0.0272	4.43851	0.22411
		0.15515	0.00135	1.82539	0.02725	4.43918	0.22436
		0.15547	0.00135	1.82709	0.0273	4.43985	0.22462
		0.15579	0.00135	1.82879	0.02735	4.44052	0.22487
		0.15612	0.00136	1.83049	0.0274	4.44119	0.22513
		0.15644	0.00136	1.8322	0.02745	4.44187	0.22538
		0.15677	0.00136	1.8339	0.02749	4.44254	0.22564
		0.1571	0.00136	1.83561	0.02754	4.44321	0.22589
		0.15742	0.00137	1.83732	0.02759	4.44388	0.22615
		0.15775	0.00137	1.83903	0.02764	4.44455	0.2264
		0.15808	0.00137	1.84074	0.02769	4.44522	0.22666
		0.15841	0.00138	1.84245	0.02774	4.44589	0.22692
		0.15874	0.00138	1.84417	0.02779	4.44656	0.22717
		0.15907	0.00138	1.84589	0.02784	4.44723	0.22743
		0.1594	0.00139	1.8476	0.02789	4.4479	0.22769
		0.15973	0.00139	1.84932	0.02794	4.44858	0.22795
		0.16007	0.00139	1.85105	0.02799	4.44925	0.22821
		0.1604	0.0014	1.85277	0.02804	4.44992	0.22847
		0.16074	0.0014	1.85449	0.02809	4.45059	0.22872
		0.16107	0.0014	1.85622	0.02814	4.45126	0.22898
		0.16141	0.00141	1.85795	0.02819	4.45194	0.22924
		0.16174	0.00141	1.85968	0.02824	4.45261	0.2295
		0.16208	0.00141	1.86141	0.02829	4.45328	0.22976
		0.16242	0.00142	1.86314	0.02834	4.45395	0.23002
		0.16276	0.00142	1.86488	0.02839	4.45463	0.23028
		0.16309	0.00142	1.86661	0.02844	4.4553	0.23054
		0.16343	0.00143	1.86835	0.02849	4.45597	0.23081
		0.16377	0.00143	1.87009	0.02854	4.45664	0.23107
		0.16412	0.00143	1.87183	0.02859	4.45732	0.23133
		0.16446	0.00144	1.87357	0.02864	4.45799	0.23159
		0.1648	0.00144	1.87532	0.02869	4.45866	0.23185
		0.16514	0.00144	1.87706	0.02875	4.45934	0.23212
		0.16549	0.00145	1.87881	0.0288	4.46001	0.23238
		0.16583	0.00145	1.88056	0.02885	4.46068	0.23264
		0.16618	0.00145	1.88231	0.0289	4.46136	0.23291
		0.16652	0.00146	1.88406	0.02895	4.46203	0.23317
		0.16687	0.00146	1.88581	0.029	4.4627	0.23343
		0.16722	0.00146	1.88757	0.02906	4.46338	0.2337
		0.16757	0.00147	1.88933	0.02911	4.46405	0.23396
		0.16792	0.00147	1.89109	0.02916	4.46472	0.23423
		0.16827	0.00147	1.89285	0.02921	4.4654	0.23449
		0.16862	0.00148	1.89461	0.02926	4.46607	0.23476
		0.16897	0.00148	1.89637	0.02931	4.46675	0.23503
		0.16932	0.00148	1.89814	0.02937	4.46742	0.23529
		0.16967	0.00149	1.8999	0.02942	4.4681	0.23556
		0.17003	0.00149	1.90167	0.02947	4.46877	0.23583
		0.17038	0.00149	1.90344	0.02952	4.46945	0.23609
		0.17074	0.0015	1.90522	0.02958	4.47012	0.23636
		0.17109	0.0015	1.90699	0.02963	4.4708	0.23663
		0.17145	0.0015	1.90876	0.02968	4.47147	0.2369
		0.17181	0.00151	1.91054	0.02974	4.47215	0.23717
		0.17216	0.00151	1.91232	0.02979	4.47282	0.23743
		0.17252	0.00151	1.9141	0.02984	4.4735	0.2377
		0.17288	0.00152	1.91588	0.0299	4.47417	0.23797
