-2.4	1	0.04381	-2.4	50	0.06701	-2.4	100	0.0614	-2.4	150	0.0406	-2.4	200	0.05278
-2.3	1	0.0407	-2.3	50	0.06217	-2.3	100	0.05807	-2.3	150	0.03766	-2.3	200	0.04889
-2.2	1	0.03765	-2.2	50	0.05796	-2.2	100	0.0539	-2.2	150	0.03529	-2.2	200	0.04557
-2.1	1	0.0348	-2.1	50	0.05356	-2.1	100	0.05012	-2.1	150	0.03244	-2.1	200	0.04217
-2	1	0.0321	-2	50	0.04982	-2	100	0.04641	-2	150	0.02989	-2	200	0.04014
-1.9	1	0.02943	-1.9	50	0.04644	-1.9	100	0.04482	-1.9	150	0.02756	-1.9	200	0.03602
-1.8	1	0.02708	-1.8	50	0.04267	-1.8	100	0.04165	-1.8	150	0.02523	-1.8	200	0.03344
-1.7	1	0.02472	-1.7	50	0.03937	-1.7	100	0.03836	-1.7	150	0.02289	-1.7	200	0.03032
-1.6	1	0.02249	-1.6	50	0.03602	-1.6	100	0.03559	-1.6	150	0.02087	-1.6	200	0.02736
-1.5	1	0.02044	-1.5	50	0.03279	-1.5	100	0.03214	-1.5	150	0.01883	-1.5	200	0.02514
-1.4	1	0.01849	-1.4	50	0.02947	-1.4	100	0.02911	-1.4	150	0.01686	-1.4	200	0.02246
-1.3	1	0.01668	-1.3	50	0.02674	-1.3	100	0.02589	-1.3	150	0.01503	-1.3	200	0.01994
-1.2	1	0.01488	-1.2	50	0.0242	-1.2	100	0.02393	-1.2	150	0.01342	-1.2	200	0.01769
-1.1	1	0.0132	-1.1	50	0.02159	-1.1	100	0.02102	-1.1	150	0.01184	-1.1	200	0.01569
-1	1	0.01158	-1	50	0.01922	-1	100	0.01787	-1	150	0.01031	-1	200	0.01376
-0.9	1	0.0101	-0.9	50	0.01701	-0.9	100	0.01527	-0.9	150	0.00894	-0.9	200	0.0119
-0.8	1	0.00866	-0.8	50	0.01461	-0.8	100	0.01289	-0.8	150	0.00766	-0.8	200	0.01023
-0.7	1	0.00731	-0.7	50	0.01262	-0.7	100	0.01075	-0.7	150	0.00645	-0.7	200	0.00861
-0.6	1	0.00605	-0.6	50	0.01065	-0.6	100	0.00875	-0.6	150	0.00534	-0.6	200	0.00711
-0.5	1	0.00485	-0.5	50	0.00837	-0.5	100	0.00695	-0.5	150	0.00431	-0.5	200	0.00569
-0.4	1	0.00375	-0.4	50	0.00669	-0.4	100	0.00527	-0.4	150	0.00333	-0.4	200	0.00438
-0.3	1	0.00271	-0.3	50	0.00481	-0.3	100	0.00377	-0.3	150	0.00242	-0.3	200	0.00316
-0.2	1	0.00176	-0.2	50	0.00315	-0.2	100	0.00241	-0.2	150	0.00156	-0.2	200	0.00204
-0.1	1	8.58E-4	-0.1	50	0.00156	-0.1	100	0.00117	-0.1	150	7.63E-4	-0.1	200	9.62E-4
0	1	5.61082E-9	0	50	2.398E-7	0	100	4.0637E-8	0	150	1.22412E-7	0	200	2.00308E-7
